pub_date	keywords	headline	source	document_type	web_url	news_desk	section_name	snippet	lead_paragraph
2014-10-23T00:00:00Z	Hong Kong; Demonstrations, Protests and Riots; Music; Occupy Central; G, Kenny; China	Beijing Unsoothed by a Kenny G Visit 	The New York Times	article	http://www.nytimes.com/2014/10/23/world/asia/kenny-g-stirs-controversy-with-visit-to-hong-kong-protest.html	Foreign	World	The musician is hugely popular in China, and Beijing did not appreciate his getting involved in the pro-democracy demonstrations.	The musician is hugely popular in China, and Beijing did not appreciate his getting involved in the pro-democracy demonstrations.
2014-10-23T23:39:43Z		Hong Kong Protesters Set for the Long Haul at Self-Sustaining Village	Reuters	article	http://www.nytimes.com/reuters/2014/10/23/world/asia/23reuters-hongkong-china-village.html	None	World	Hong Kong protesters have created a self-sustaining village within a month of taking their call for democracy to the streets, setting up changing rooms, tents for hire, a study area, first-aid stations and even their own security patrols as they...	Hong Kong protesters have created a self-sustaining village within a month of taking their call for democracy to the streets, setting up changing rooms, tents for hire, a study area, first-aid stations and even their own security patrols as they ready for the long haul.
2014-10-23T22:23:18Z		Worst Ebola Outbreak on Record Tests Global Response	Reuters	article	http://www.nytimes.com/reuters/2014/10/23/world/africa/23reuters-health-ebola-chronology.html	None	World	Global health authorities are struggling to contain the world's worst Ebola epidemic since the disease was identified in 1976.  The virus has killed more than 4,500 people. 	Global health authorities are struggling to contain the world's worst Ebola epidemic since the disease was identified in 1976.  The virus has killed more than 4,500 people. 
2014-10-24T09:16:26Z		1st Arrest Made Through Use of Pumpkin Riot Photos	AP	article	http://www.nytimes.com/aponline/2014/10/24/us/ap-us-pumpkin-fest-crowds.html	None	U.S.	Keene police have made the first arrest as a result of asking the public for photos of the violent disturbances during a family-friendly pumpkin festival last weekend.	Keene police have made the first arrest as a result of asking the public for photos of the violent disturbances during a family-friendly pumpkin festival last weekend.
2014-10-24T07:56:49Z		Restore EU Borders, France's Le Pen Says Amid Calais Tensions	Reuters	article	http://www.nytimes.com/reuters/2014/10/24/world/europe/24reuters-france-migrants.html	None	World	French far-right leader Marine Le Pen, seizing on tensions over illegal immigrants in the northern port town of Calais, called on Friday for urgent reintroduction of internal border controls that were banished across much of Europe.	French far-right leader Marine Le Pen, seizing on tensions over illegal immigrants in the northern port town of Calais, called on Friday for urgent reintroduction of internal border controls that were banished across much of Europe.
2014-10-24T00:04:56Z		Police in Ferguson Committed Human Rights Abuses: Amnesty Report	Reuters	article	http://www.nytimes.com/reuters/2014/10/24/us/24reuters-usa-missouri-shooting-report.html	None	U.S.	Police in Ferguson, Missouri, committed human rights abuses as they sought to quell mostly peaceful protests that erupted after an officer killed an unarmed black teenager, an international human rights organization said in a report released on...	Police in Ferguson, Missouri, committed human rights abuses as they sought to quell mostly peaceful protests that erupted after an officer killed an unarmed black teenager, an international human rights organization said in a report released on Friday.
2014-10-24T00:06:30Z		Hong Kong Protesters Set for the Long Haul at Self-Sustaining Village	Reuters	article	http://www.nytimes.com/reuters/2014/10/24/world/asia/24reuters-hongkong-china-village.html	None	World	Hong Kong protesters have created a self-sustaining village within a month of taking their call for democracy to the streets, setting up changing rooms, tents for hire, a study area, first-aid stations and even their own security patrols as they...	Hong Kong protesters have created a self-sustaining village within a month of taking their call for democracy to the streets, setting up changing rooms, tents for hire, a study area, first-aid stations and even their own security patrols as they ready for the long haul.
2014-10-24T01:16:02Z		Police Prepare for Grand Jury Decision in Ferguson	AP	article	http://www.nytimes.com/aponline/2014/10/24/us/ap-us-police-shooting-missouri.html	None	U.S.	Missouri police have been brushing up on constitutional rights and stocking up on riot gear to prepare for a grand jury's decision about whether to charge a white police officer who fatally shot a black 18-year-old in suburban St. Louis.	Missouri police have been brushing up on constitutional rights and stocking up on riot gear to prepare for a grand jury's decision about whether to charge a white police officer who fatally shot a black 18-year-old in suburban St. Louis.
2014-10-24T16:10:37Z		Suspect Arrested in Death of 2 California Deputies	AP	article	http://www.nytimes.com/aponline/2014/10/24/us/ap-us-officer-shot-sacramento.html	None	U.S.	A man armed with an assault rifle shot three sheriff's deputies and a civilian, killing two of the deputies and leading dozens of police officers on a wild six-hour chase and manhunt Friday that spanned two Northern California counties before the...	A man armed with an assault rifle shot three sheriff's deputies and a civilian, killing two of the deputies and leading dozens of police officers on a wild six-hour chase and manhunt Friday that spanned two Northern California counties before the 34-year-old suspect was taken into custody.
2014-10-24T14:57:11Z		Worst Ebola Outbreak on Record Tests Global Response	Reuters	article	http://www.nytimes.com/reuters/2014/10/24/world/africa/24reuters-health-ebola.html	None	World	Global health authorities are struggling to contain the world's worst Ebola epidemic since the disease was identified in 1976.  The virus has killed more than 4,500 people. 	Global health authorities are struggling to contain the world's worst Ebola epidemic since the disease was identified in 1976.  The virus has killed more than 4,500 people. 
2014-10-25T00:00:00Z	Ferguson (Mo); Brown, Michael (1996-2014); Police Brutality, Misconduct and Shootings; Amnesty International; Demonstrations, Protests and Riots; Human Rights and Human Rights Violations	Amnesty International Report Faults the Police in Ferguson, Mo.	The New York Times	article	http://www.nytimes.com/2014/10/25/us/amnesty-internation-report-faults-the-police-in-ferguson-mo.html	National	U.S.	The human rights group said the police violated the rights of protesters and should re-examine their practices, standards and training.	The human rights group said the police violated the rights of protesters and should re-examine their practices, standards and training.
2014-10-25T14:18:02Z		In Pakistan, a Coup That Wasn't	AP	article	http://www.nytimes.com/aponline/2014/10/25/world/asia/ap-as-pakistan-coup-that-wasnt.html	None	World	It had all the elements of a classic coup: thousands descending on the capital, clashing with police outside parliament and commandeering state TV to demand the ouster of a civilian leader who had locked horns with the military in a country with a...	It had all the elements of a classic coup: thousands descending on the capital, clashing with police outside parliament and commandeering state TV to demand the ouster of a civilian leader who had locked horns with the military in a country with a long history of turmoil and dictatorship.
2014-10-25T17:36:27Z		Anti-Occupy Mob Roughs Up Hong Kong Journalists	Reuters	article	http://www.nytimes.com/reuters/2014/10/25/world/asia/25reuters-hongkong-china.html	None	World	"Three journalists were roughed up on Saturday evening in Hong Kong after being confronted by pro-government protesters holding a rally to oppose a four-week long ""Occupy"" movement of the financial hub's streets by pro-democracy demonstrators."	"Three journalists were roughed up on Saturday evening in Hong Kong after being confronted by pro-government protesters holding a rally to oppose a four-week long ""Occupy"" movement of the financial hub's streets by pro-democracy demonstrators."
2014-10-25T03:55:10Z		Suspect in Killing of Deputies Was Twice Deported	AP	article	http://www.nytimes.com/aponline/2014/10/25/us/ap-us-officers-shot-sacramento.html	None	U.S.	A man suspected of killing two deputies during a shooting rampage in Northern California was deported twice to Mexico and had a drug conviction, federal authorities said Saturday.	A man suspected of killing two deputies during a shooting rampage in Northern California was deported twice to Mexico and had a drug conviction, federal authorities said Saturday.
2014-10-25T00:00:00Z	Hong Kong; To, Chapman; Occupy Central; Celebrities; Blacklisting; Demonstrations, Protests and Riots; Music; Art; Theater; Movies; China; Chow Yun-Fat; G, Kenny; Leung, Tony	Stars Backing Hong Kong Protests Pay Price on Mainland	The New York Times	article	http://www.nytimes.com/2014/10/25/world/asia/hong-kong-stars-face-mainland-backlash-over-support-for-protests.html	Foreign	World	Artists backing the pro-democracy movement are being punished by fans and companies in mainland China, on whose support many of their careers depend.	Artists backing the pro-democracy movement are being punished by fans and companies in mainland China, on whose support many of their careers depend.
2014-10-26T15:56:21Z		Protesters Rally in Haiti Capital Demanding Vote	AP	article	http://www.nytimes.com/aponline/2014/10/26/world/americas/ap-cb-haiti-elections.html	None	World	A few thousand protesters allied with Haiti's opposition marched through the capital on Sunday demanding the chance to vote in legislative and local elections that are three years late, among other grievances.	A few thousand protesters allied with Haiti's opposition marched through the capital on Sunday demanding the chance to vote in legislative and local elections that are three years late, among other grievances.
2014-10-26T05:03:59Z		Clashes Erupt at Palestinian's West Bank Funeral	AP	article	http://www.nytimes.com/aponline/2014/10/26/world/middleeast/ap-ml-israel-palestinians-.html	None	World	Clashes erupted Sunday between Palestinian youths and Israeli forces at the West Bank funeral of a teenage boy killed by Israeli troops, as an Ecuadorean tourist died of wounds suffered in an attack last week by a Palestinian man who drove his car...	Clashes erupted Sunday between Palestinian youths and Israeli forces at the West Bank funeral of a teenage boy killed by Israeli troops, as an Ecuadorean tourist died of wounds suffered in an attack last week by a Palestinian man who drove his car into a crowded Jerusalem train station.
